2019-06-23 00:50:41,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:50:40,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:50:34,"b""RT @ICC: But it was India's pace duo that had the last laugh with @Jaspritbumrah93 adjudged Player of the Match and @MdShami11 taking a hat\xe2\x80\xa6"""
2019-06-23 00:50:15,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:50:12,"b""RT @ICC: He's done it before....\n#MenInMaroon | #CWC19 https://t.co/wfaRMhPZzk"""
2019-06-23 00:50:09,"b""RT @ICC: He's done it before....\n#MenInMaroon | #CWC19 https://t.co/wfaRMhPZzk"""
2019-06-23 00:50:07,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:49:57,b'@PathakRidhima @ICC @cricketworldcup @DivaPatang Looking fabulous'
2019-06-23 00:49:49,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:49:34,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:49:33,b'@SathyaTruth @cricketworldcup @cricbuzz @ICC @ndtv @TheRealPCB @TheQuint @sardesairajdeep @sagarikaghose Muslims mu\xe2\x80\xa6 https://t.co/RVJHaIemce'
2019-06-23 00:49:27,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:49:25,b'@ICC @cricketworldcup Just imagine the kind of pressure that must have been on Boult as he was steadying himself to\xe2\x80\xa6 https://t.co/HmKcPxY2vi'
2019-06-23 00:49:16,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:49:10,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:49:04,b'RT @ICC: We could be in for a very tight finish at the Hampshire Bowl!\n\nAfghanistan are 66/2 chasing 225 \xf0\x9f\x91\x80 \n\n#CWC19 | #INDvAFG https://t.co\xe2\x80\xa6'
2019-06-23 00:48:50,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:48:49,b'@ICC @MdShami11 @MdShami11 \xf0\x9f\x94\xa5 well done !! proud of you all the best \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'
2019-06-23 00:48:43,"b""RT @ICC: But it was India's pace duo that had the last laugh with @Jaspritbumrah93 adjudged Player of the Match and @MdShami11 taking a hat\xe2\x80\xa6"""
2019-06-23 00:48:39,b'RT @ICC: Trent Boult started the innings by bowling Shai Hope and ended it by dramatically catching Carlos Brathwaite on the boundary.\n\nWat\xe2\x80\xa6'
2019-06-23 00:48:34,"b'@BasheerOmarzai @ICC @MdShami11 At one point, I think Indians also wanted Afghanistan to win. At least I did. Well\xe2\x80\xa6 https://t.co/QNHFsX7AE0'"
2019-06-23 00:48:33,b'Sarfaraz tum jigar ho hmarey. We are with you. @ICC @cricketworldcup @ESPN @SarfarazA_54 @TheRealPCB  @PTVSp0rts\xe2\x80\xa6 https://t.co/2emxv9urh9'
2019-06-23 00:48:20,"b""RT @PathakRidhima: It's cricket that has won today. Excellent effort by Afghanistan \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d @ICC @cricketworldcup @DivaPatang thanks for giving\xe2\x80\xa6"""
2019-06-23 00:48:19,b'RT @harbhajan_singh: Top bowling performance @Jaspritbumrah93 @MdShami11 hattrick \xf0\x9f\x92\xaa\xf0\x9f\x8f\x8f\xf0\x9f\x94\xa5 Chahal you beauty @yuzi_chahal.. great game india \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x80\xa6'
2019-06-23 00:48:15,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:48:12,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:48:11,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:48:09,"b'RT @ICC: \xf0\x9f\x94\xa5 A match-winning, hat-trick-sealing wicket from Mohammed Shami\n\xe2\x9a\xa1 A lightning-quick turn-and-throw from Sheldon Cottrell\n\xf0\x9f\x92\xa5 A massi\xe2\x80\xa6'"
2019-06-23 00:48:09,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:47:56,"b""@ICC @cricketworldcup Name: New-Zealand\nWork: Breaking Heart's"""
2019-06-23 00:47:53,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:47:47,b'RT @harbhajan_singh: Top bowling performance @Jaspritbumrah93 @MdShami11 hattrick \xf0\x9f\x92\xaa\xf0\x9f\x8f\x8f\xf0\x9f\x94\xa5 Chahal you beauty @yuzi_chahal.. great game india \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x80\xa6'
2019-06-23 00:47:45,"b""RT @ICC: But it was India's pace duo that had the last laugh with @Jaspritbumrah93 adjudged Player of the Match and @MdShami11 taking a hat\xe2\x80\xa6"""
2019-06-23 00:47:43,b'RT @ICC: Trent Boult started the innings by bowling Shai Hope and ended it by dramatically catching Carlos Brathwaite on the boundary.\n\nWat\xe2\x80\xa6'
2019-06-23 00:47:39,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:47:36,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:47:35,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:47:27,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:47:20,b'RT @ICC: What a way to end it @MdShami11! \xf0\x9f\x8e\xa9\xf0\x9f\x8e\xa9\xf0\x9f\x8e\xa9\n\nNabi c Pandya b Shami\nAlam b Shami\nUr Rahman b Shami\n\nIndia take an absolute thriller by 11\xe2\x80\xa6'
2019-06-23 00:47:11,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:47:11,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:47:07,"b'RT @ICC: \xf0\x9f\x94\xa5 A match-winning, hat-trick-sealing wicket from Mohammed Shami\n\xe2\x9a\xa1 A lightning-quick turn-and-throw from Sheldon Cottrell\n\xf0\x9f\x92\xa5 A massi\xe2\x80\xa6'"
2019-06-23 00:47:00,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:46:56,b'RT @ICC: Trent Boult started the innings by bowling Shai Hope and ended it by dramatically catching Carlos Brathwaite on the boundary.\n\nWat\xe2\x80\xa6'
2019-06-23 00:46:54,b'RT @harbhajan_singh: Top bowling performance @Jaspritbumrah93 @MdShami11 hattrick \xf0\x9f\x92\xaa\xf0\x9f\x8f\x8f\xf0\x9f\x94\xa5 Chahal you beauty @yuzi_chahal.. great game india \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x80\xa6'
2019-06-23 00:46:46,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:46:43,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:46:43,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:46:36,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:46:34,"b""RT @ICC: Here are the points accumulated by Wednesday's @hotstartweets @Dream11 top performers of the day after the #NZvSA match!\n\nKane Wil\xe2\x80\xa6"""
2019-06-23 00:46:24,b'RT @harbhajan_singh: Top bowling performance @Jaspritbumrah93 @MdShami11 hattrick \xf0\x9f\x92\xaa\xf0\x9f\x8f\x8f\xf0\x9f\x94\xa5 Chahal you beauty @yuzi_chahal.. great game india \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x80\xa6'
2019-06-23 00:46:16,b'@BasheerOmarzai @ICC @MdShami11 Love u bro...'
2019-06-23 00:46:14,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:46:07,"b'RT @ICC: Carlos Braithwaite, remember the name?\n\nWell @TridentSportsX nearly made us remember all over again with an incredible display of\xe2\x80\xa6'"
2019-06-23 00:46:03,b'@ICC @cricketworldcup What a remarkable game this was. Brilliant batting by brathwat. New Zealand won the game but\xe2\x80\xa6 https://t.co/M3UC6tlLR8'
2019-06-23 00:45:58,b'RT @ViratGang: [HIGHLIGHTS] Captain @imVkohli in action during the #INDvAFG #CWC19 match at The Ageas Bowl. \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 (Pic Credits: @cricketworldc\xe2\x80\xa6'
2019-06-23 00:45:53,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:45:42,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:45:34,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:45:32,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:45:28,b'RT @ICC: The agony \xf0\x9f\x92\x94\nThe ecstasy \xe2\x9d\xa4\n\nWhat a game!\n#BACKTHEBLACKCAPS\n#MenInMaroon\n#CWC19 https://t.co/UNdbeCYZMF'
2019-06-23 00:45:27,b'RT @vp_offl: Well played #Afghanistan that was a close win!! Hat trick by shami!! That was one hellava close encounter @BCCI #tharamanasamb\xe2\x80\xa6'
2019-06-23 00:45:14,"b'RT @BrandNachiketa: @henryolonga @ICC @MohammadNabi007 @ACBofficials They were incredible. Many in India were sad that they lost, while bei\xe2\x80\xa6'"
2019-06-23 00:45:12,b'Carlos Brathwaite - remember the name #WIvsNZ #CWC2019 #CWC19 @windiescricket @ICC https://t.co/VvdbnHQE5O'
2019-06-23 00:45:01,b'RT @ICC: Shami hat-trick! India win! \xf0\x9f\x91\x8f \n\nTheir fans let out a sigh of relief \xe2\x80\x93 what a thriller this has been!\n\n#CWC19 | #TeamIndia | #Afgha\xe2\x80\xa6'
2019-06-23 00:44:58,b'@ICC @MdShami11 #shami proves #no_castism_only_nationalism..proud to be #an_indian \xe2\x99\xa5\xef\xb8\x8f'
2019-06-23 00:44:56,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:44:51,b'RT @DivaPatang: India won the game but Afghanistan won the hearts. The beautiful culture of #India and #Afghanistan is full of colours. @IC\xe2\x80\xa6'
2019-06-23 00:44:51,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:44:50,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:44:32,"b""RT @ICC: He's done it before....\n#MenInMaroon | #CWC19 https://t.co/wfaRMhPZzk"""
2019-06-23 00:44:22,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:44:18,b'@BCCI @ICC @imVkohli @RJohri @MdShami11 who make man of the match decision? no disrespect to Bumrah but Shami was r\xe2\x80\xa6 https://t.co/SByi4kIfTv'
2019-06-23 00:44:17,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:44:16,"b'RT @ICC: Carlos Braithwaite, remember the name?\n\nWell @TridentSportsX nearly made us remember all over again with an incredible display of\xe2\x80\xa6'"
2019-06-23 00:43:58,b'@ICC @cricketworldcup better luck next time WI \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d'
2019-06-23 00:43:52,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:43:51,"b""RT @ICC: He's done it before....\n#MenInMaroon | #CWC19 https://t.co/wfaRMhPZzk"""
2019-06-23 00:43:49,b'RT @ICC: \xf0\x9f\x91\x80\n\nWest Indies need 25 from 16 balls.\nNo room for error.\nBraithwaite at the crease! \xf0\x9f\x92\xa5'
2019-06-23 00:43:45,"b""RT @ICC: But it was India's pace duo that had the last laugh with @Jaspritbumrah93 adjudged Player of the Match and @MdShami11 taking a hat\xe2\x80\xa6"""
2019-06-23 00:43:37,"b'RT @ICC: Carlos Braithwaite, remember the name?\n\nWell @TridentSportsX nearly made us remember all over again with an incredible display of\xe2\x80\xa6'"
2019-06-23 00:43:34,b'RT @harbhajan_singh: Top bowling performance @Jaspritbumrah93 @MdShami11 hattrick \xf0\x9f\x92\xaa\xf0\x9f\x8f\x8f\xf0\x9f\x94\xa5 Chahal you beauty @yuzi_chahal.. great game india \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x80\xa6'
2019-06-23 00:43:34,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:43:21,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:43:13,b'RT @harbhajan_singh: Top bowling performance @Jaspritbumrah93 @MdShami11 hattrick \xf0\x9f\x92\xaa\xf0\x9f\x8f\x8f\xf0\x9f\x94\xa5 Chahal you beauty @yuzi_chahal.. great game india \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x80\xa6'
2019-06-23 00:43:06,b'@ICC @BLACKCAPS Need entertainment - blackcaps\nNeed to steady the ship- blackcaps\nNeed thrilling matches- blackcaps\xe2\x80\xa6 https://t.co/kEj7wkkcdB'
2019-06-23 00:43:05,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:42:47,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:42:44,"b""RT @ICC: But it was India's pace duo that had the last laugh with @Jaspritbumrah93 adjudged Player of the Match and @MdShami11 taking a hat\xe2\x80\xa6"""
2019-06-23 00:42:40,b'RT @ICC: What a way to end it @MdShami11! \xf0\x9f\x8e\xa9\xf0\x9f\x8e\xa9\xf0\x9f\x8e\xa9\n\nNabi c Pandya b Shami\nAlam b Shami\nUr Rahman b Shami\n\nIndia take an absolute thriller by 11\xe2\x80\xa6'
2019-06-23 00:42:39,"b'RT @ICC: We saw plenty of celebration earlier in the day as @SaluteCotterell took four wickets, two catches and effected a direct hit run o\xe2\x80\xa6'"
2019-06-23 00:42:36,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:42:35,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:42:23,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:42:21,"b""RT @ICC: He's done it before....\n#MenInMaroon | #CWC19 https://t.co/wfaRMhPZzk"""
2019-06-23 00:42:09,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:42:05,b'RT @harbhajan_singh: Top bowling performance @Jaspritbumrah93 @MdShami11 hattrick \xf0\x9f\x92\xaa\xf0\x9f\x8f\x8f\xf0\x9f\x94\xa5 Chahal you beauty @yuzi_chahal.. great game india \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x80\xa6'
2019-06-23 00:42:03,b'@ICC @cricketworldcup class'
2019-06-23 00:42:02,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:42:01,"b""RT @ICC: But it was India's pace duo that had the last laugh with @Jaspritbumrah93 adjudged Player of the Match and @MdShami11 taking a hat\xe2\x80\xa6"""
2019-06-23 00:41:51,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:41:50,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:41:50,"b'@ICC @cricketworldcup All he had to do was take a single and go for the next over , Adrenaline got to him....\xe2\x80\xa6 https://t.co/9VbtaZfuKb'"
2019-06-23 00:41:50,"b'RT @ICC: \xf0\x9f\x94\xa5 A match-winning, hat-trick-sealing wicket from Mohammed Shami\n\xe2\x9a\xa1 A lightning-quick turn-and-throw from Sheldon Cottrell\n\xf0\x9f\x92\xa5 A massi\xe2\x80\xa6'"
2019-06-23 00:41:48,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:41:42,b'@imrezmie @KyaUkhaadLega Lol...I think @ICC hired same people who predicted US presidential election of 2016'
2019-06-23 00:41:41,b'@ICC @MdShami11 No one can beat him in #WC2019'
2019-06-23 00:41:40,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:41:40,"b'RT @ICC: ANOTHER Kane Williamson hundred helps New Zealand to a score of 291/8.\n\nSheldon Cottrell was superb with the ball for West Indies,\xe2\x80\xa6'"
2019-06-23 00:41:38,"b""RT @ICC: ANTI-CLIMAX FOR BRATHWAITE!\n\nWith six required, he goes for the biggie in the last ball of the penultimate over. But it's caught i\xe2\x80\xa6"""
2019-06-23 00:41:37,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:41:37,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:41:24,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:41:24,"b'RT @ICC: \xf0\x9f\x94\xa5 A match-winning, hat-trick-sealing wicket from Mohammed Shami\n\xe2\x9a\xa1 A lightning-quick turn-and-throw from Sheldon Cottrell\n\xf0\x9f\x92\xa5 A massi\xe2\x80\xa6'"
2019-06-23 00:41:20,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:41:20,b'RT @ICC: The agony \xf0\x9f\x92\x94\nThe ecstasy \xe2\x9d\xa4\n\nWhat a game!\n#BACKTHEBLACKCAPS\n#MenInMaroon\n#CWC19 https://t.co/UNdbeCYZMF'
2019-06-23 00:41:09,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:41:06,b'RT @harbhajan_singh: Top bowling performance @Jaspritbumrah93 @MdShami11 hattrick \xf0\x9f\x92\xaa\xf0\x9f\x8f\x8f\xf0\x9f\x94\xa5 Chahal you beauty @yuzi_chahal.. great game india \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x80\xa6'
2019-06-23 00:41:01,b'@ICC @cricketworldcup True sportsmanship by NZ..hard luck to the west indies. https://t.co/YCONBcZHmQ'
2019-06-23 00:41:01,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:40:59,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:40:57,"b'RT @ICC: Carlos Braithwaite, remember the name?\n\nWell @TridentSportsX nearly made us remember all over again with an incredible display of\xe2\x80\xa6'"
2019-06-23 00:40:47,"b'RT @ICC: \xf0\x9f\x94\xa5 A match-winning, hat-trick-sealing wicket from Mohammed Shami\n\xe2\x9a\xa1 A lightning-quick turn-and-throw from Sheldon Cottrell\n\xf0\x9f\x92\xa5 A massi\xe2\x80\xa6'"
2019-06-23 00:40:45,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:40:35,"b'""Remember the name... #CarlosBrathwaite ""\n\n#NewZealand #WIvsNZ \n@cricketworldcup @ICC'"
2019-06-23 00:40:26,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:40:25,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:40:19,b'RT @vijayrupanibjp: Congratulations to Team India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 for this superb performance.\n\n#TeamIndia\xc2\xa0 \n#INDvAFG \n\n@ICC @cricketworldcup https://t.\xe2\x80\xa6'
2019-06-23 00:40:17,"b'RT @ICC: #KaneWilliamson continued his white-hot form, steadying the ship and scoring a magnificent 148, becoming just the third captain to\xe2\x80\xa6'"
2019-06-23 00:40:15,"b""RT @ICC: It's all happening in Manchester!\n\nSheldon Cottrell dismisses both New Zealand openers for ducks in the first five balls!\n\n#CWC19\xe2\x80\xa6"""
2019-06-23 00:40:15,b'@ICC @cricketworldcup As a West Indian.. I cried a little.'
2019-06-23 00:40:13,"b""RT @ICC: He's done it before....\n#MenInMaroon | #CWC19 https://t.co/wfaRMhPZzk"""
2019-06-23 00:40:09,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:40:05,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:40:03,"b'@ICC @MdShami11 @imVkohli @RaviShastriOfc ji request to keep Reshabh pant in next match in place of Vijay Shankar,\xe2\x80\xa6 https://t.co/ZVOxcnz1oi'"
2019-06-23 00:40:02,b'RT @harbhajan_singh: Top bowling performance @Jaspritbumrah93 @MdShami11 hattrick \xf0\x9f\x92\xaa\xf0\x9f\x8f\x8f\xf0\x9f\x94\xa5 Chahal you beauty @yuzi_chahal.. great game india \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x80\xa6'
2019-06-23 00:39:56,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:39:54,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:39:52,b'RT @rtaworld: India and Afghanistan has a strong bond of culture and friendship. @rtaworld presenter @DivaPatang and @ICC presenter @Pathak\xe2\x80\xa6'
2019-06-23 00:39:50,b'RT @ICC: You just have to see it to believe it!!! \xf0\x9f\xa4\xaf\n\nAn all or nothing catch in the deep by Trent Boult is the difference between winning a\xe2\x80\xa6'
2019-06-23 00:39:47,b'My CWC19 winner is India! Decide yours! #CWC19 via @cricketworldcup @ChandrakalaIas @sachin_rt @ICC    https://t.co/s9Y9a7fYMo'
